symbol,shortName,longName,marketCap,regularMarketPrice,currency,mcap_cr
WSTCSTPAPR.NS,WEST COAST PAPER MILLS LT,West Coast Paper Mills Limited,47763267584,723.15,INR,4776.3
UFLEX.NS,UFLEX LIMITED,Uflex Limited,47081889792,652.0,INR,4708.2
VISHNU.NS,VISHNU CHEMICALS LIMITED,Vishnu Chemicals Limited,47039918080,698.8,INR,4704.0
JINDWORLD.NS,JINDAL WORLDWIDE LTD,Jindal Worldwide Limited,47092215808,46.97,INR,4709.2
RAYMONDREL.NS,RAYMOND REALTY LIMITED,Raymond Realty Limited,47051862016,707.0,INR,4705.2
SHOPERSTOP.NS,SHOPPERS STOP LIMITED,Shoppers Stop Limited,47024758784,426.7,INR,4702.5
WAKEFIT.NS,WAKEFIT INNOVATIONS LTD,Wakefit Innovations Limited,46897950720,141.41,INR,4689.8
CAPILLARY.NS,CAPILLARY TECHNO INDIA L,Capillary Technologies India Limited,46912311296,590.3,INR,4691.2
FILATEX.NS,FILATEX INDIA LTD,Filatex India Limited,46959173632,105.75,INR,4695.9
SHILCTECH.NS,SHILCHAR TECHNOLOGIES LTD,Shilchar Technologies Limited,46868209664,4096.8,INR,4686.8
SUBROS.NS,SUBROS LIMITED,Subros Limited,46578327552,714.0,INR,4657.8
HAPPSTMNDS.NS,HAPPIEST MINDS TECHNO LTD,Happiest Minds Technologies Limited,46400884736,308.8,INR,4640.1
ZOTA.NS,ZOTA HEALTH CARE LIMITED,Zota Health Care Limited,46241431552,1335.2,INR,4624.1
RUSTOMJEE.NS,KEYSTONE REALTORS LIMITED,Keystone Realtors Limited,46193950720,365.9,INR,4619.4
GUJALKALI.NS,GUJARAT ALKALIES & CHEM,Gujarat Alkalies and Chemicals Limited,46026596352,626.75,INR,4602.7
SAMBHV.NS,SAMBHV STEEL TUBES LTD,Sambhv Steel Tubes Limited,46145548288,156.6,INR,4614.6
PTC.NS,PTC INDIA LIMITED,PTC India Limited,45881290752,155.0,INR,4588.1
CRAMC.NS,CANARA ROBECO AMC LIMITED,Canara Robeco Asset Management Company Limited,45736386560,229.35,INR,4573.6
EPIGRAL.NS,EPIGRAL LIMITED,Epigral Limited,45514108928,1055.0,INR,4551.4
SHAREINDIA.NS,SHARE IND. SECURITIES LTD,Share India Securities Limited,45491642368,207.89,INR,4549.2
MPSLTD.NS,MPS LIMITED,MPS Limited,44815405056,2640.0,INR,4481.5
SANATHAN.NS,SANATHAN TEXTILES LIMITED,Sanathan Textiles Limited,44451397632,526.65,INR,4445.1
PILANIINVS.NS,PILANI INV & IND COR LTD,Pilani Investment and Industries Corporation Limited,44399722496,4010.0,INR,4440.0
SMSPHARMA.NS,SMS PHARMACEUTICALS LTD.,SMS Pharmaceuticals Limited,44484714496,475.0,INR,4448.5
VENUSPIPES.NS,VENUS PIPES & TUBES LTD,Venus Pipes and Tubes Limited,44394622976,2143.0,INR,4439.5
ELECTCAST.NS,ELECTROSTEEL CASTINGS LTD,Electrosteel Castings Limited,44317655040,71.69,INR,4431.8
GVPIL.NS,GE POWER INDIA LIMITED,GE Power India Limited,44235677696,658.0,INR,4423.6
PRASOLCHEM.NS,PRASOL CHEMICALS LIMITED,,44204105728,746.9,INR,4420.4
TBZ.NS,TRIB BHIMJI ZAVERI LTD,Tribhovandas Bhimji Zaveri Limited,43708555264,655.0,INR,4370.9
ANTELOPUS.NS,ANTELOPUS SELAN ENRGY LTD,Antelopus Selan Energy Limited,43545067520,1238.4,INR,4354.5
SEAMECLTD.NS,SEAMEC LIMITED,Seamec Limited,43491192832,1704.6,INR,4349.1
SINDHUTRAD.NS,SINDHU TRADE LINKS LTD,Sindhu Trade Links Limited,43314446336,23.51,INR,4331.4
LCCPROJECT.NS,LCC PROJECTS LIMITED,,43045146624,148.6,INR,4304.5
SWARAJENG.NS,SWARAJ ENGINES LTD,Swaraj Engines Limited,43110150144,3548.2,INR,4311.0
DHANUKA.NS,DHANUKA AGRITECH LTD,Dhanuka Agritech Limited,42879889408,961.9,INR,4288.0
RESPONIND.NS,RESPONSIVE INDUSTRIES LTD,Responsive Industries Limited,42721353728,160.24,INR,4272.1
BANARISUG.NS,BANNARI AMMAN SUGARS LTD,Bannari Amman Sugars Limited,42631217152,3399.7,INR,4263.1
VIPIND.NS,VIP INDUSTRIES LTD,V.I.P. Industries Limited,42623717376,300.05,INR,4262.4
DECNGOLD.NS,DECCAN GOLD MINES LTD.,Deccan Gold Mines Limited,42457071616,211.26,INR,4245.7
HAWKINCOOK.NS,HAWKINS COOKERS LTD,Hawkins Cookers Limited,42355396608,8010.0,INR,4235.5
PITTIENG.NS,PITTI ENGINEERING LIMITED,Pitti Engineering Limited,42302971904,1146.0,INR,4230.3
ICRA.NS,ICRA LIMITED,ICRA Limited,42130046976,4377.1,INR,4213.0
KSL.NS,KALYANI STEELS LIMITED,Kalyani Steels Limited,42096525312,962.0,INR,4209.7
INDIQUBE.NS,INDIQUBE SPACES LIMITED,IndiQube Spaces Limited,41977651200,198.01,INR,4197.8
GUFICBIO.NS,GUFIC BIOSCIENCES LTD.,Gufic Biosciences Limited,41918087168,418.0,INR,4191.8
TATVA.NS,TATVA CHIN PHARM CHEM LTD,Tatva Chintan Pharma Chem Limited,41806282752,1787.2,INR,4180.6
MAHLOG.NS,MAHINDRA LOGISTIC LIMITED,Mahindra Logistics Limited,41552556032,418.55,INR,4155.3
HIRECT.NS,HIRECT LIMITED,Hirect Limited,41483857920,1206.9,INR,4148.4
AVANTEL.NS,AVANTEL LIMITED,Avantel Limited,41458380800,155.99,INR,4145.8
SUNTECK.NS,SUNTECK REALTY LIMITED,Sunteck Realty Limited,41424138240,282.1,INR,4142.4
HARSHA.NS,HARSHA ENGINEERS INT LTD,Harsha Engineers International Limited,41420517376,454.95,INR,4142.1
RAYMONDLSL.NS,RAYMOND LIFESTYLE LIMITED,Raymond Lifestyle Limited,41422024704,680.1,INR,4142.2
NETWORK18.NS,NETWORK18 MEDIA & INV LTD,Network18 Media & Investments Limited,41222377472,26.69,INR,4122.2
SWSOLAR.NS,STRLNG & WIL REN ENE LTD,Sterling and Wilson Renewable Energy Limited,41100951552,175.99,INR,4110.1
AYE.NS,AYE FINANCE LIMITED,Aye Finance Limited,40727195648,166.53,INR,4072.7
SGFIN.NS,SG FINSERVE LIMITED,SG Finserve Limited,40584732672,615.9,INR,4058.5
SYMPHONY.NS,SYMPHONY LIMITED,Symphony Limited,40220839936,585.7,INR,4022.1
MHRIL.NS,MAHINDRA HOLIDAYS LTD,Mahindra Holidays & Resorts India Limited,40214347776,199.4,INR,4021.4
KSCL.NS,KAVERI SEED CO. LTD.,Kaveri Seed Company Limited,40135987200,786.35,INR,4013.6
SANGHVIMOV.NS,SANGHVI MOVERS LTD,Sanghvi Movers Limited,39768686592,459.35,INR,3976.9
VSSL.NS,VARDHMAN SPC STEEL LTD,Vardhman Special Steels Limited,39462260736,408.15,INR,3946.2
MOSCHIP.NS,MOSCHIP TECHNOLOGIES LTD,MosChip Technologies Limited,39463206912,202.39,INR,3946.3
63MOONS.NS,63 MOONS TECHNOLOGIES LTD,63 moons technologies limited,39422492672,855.55,INR,3942.2
AARTIDRUGS.NS,AARTI DRUGS LTD.,Aarti Drugs Limited,39341932544,431.05,INR,3934.2
GRAUWEIL.NS,GRAUER & WEIL IND LTD,Grauer & Weil (India) Limited,39251832832,86.57,INR,3925.2
AHLUCONT.NS,AHLUWALIA CONT IND LTD,Ahluwalia Contracts (India) Limited,38956613632,581.55,INR,3895.7
ASHIANA.NS,ASHIANA HOUSING LTD,Ashiana Housing Limited,38867935232,386.65,INR,3886.8
RALLIS.NS,RALLIS INDIA LTD,Rallis India Limited,38895722496,200.01,INR,3889.6
REFEX.NS,REFEX INDUSTRIES LIMITED,Refex Industries Limited,38629834752,281.5,INR,3863.0
VSTTILLERS.NS,VST TILLERS TRACTORS LTD,V.S.T. Tillers Tractors Limited,38364577792,4433.8,INR,3836.5
UNICHEMLAB.NS,UNICHEM LABORATORIES LTD,Unichem Laboratories Limited,38557712384,547.65,INR,3855.8
GHCL.NS,GHCL LIMITED,GHCL Limited,38338629632,418.25,INR,3833.9
KOLTEPATIL.NS,KOLTE PATIL DEV. LTD.,Kolte-Patil Developers Limited,38221119488,431.0,INR,3822.1
UNIPARTS.NS,UNIPARTS INDIA LIMITED,Uniparts India Limited,38167478272,845.85,INR,3816.7
LASERPOWER.NS,LASER POWER & INFRA LTD,Laser Power & Infra Limited,38110003200,271.5,INR,3811.0
STEELCAS.NS,STEELCAST LIMITED,Steelcast Limited,38036021248,375.85,INR,3803.6
ALOKINDS.NS,ALOK INDUSTRIES LIMITED,Alok Industries Limited,38083395584,7.67,INR,3808.3
HERITGFOOD.NS,HERITAGE FOODS LTD,Heritage Foods Limited,37791170560,407.25,INR,3779.1
TARC.NS,TARC LIMITED,TARC Limited,37683798016,127.7,INR,3768.4
TCPLPACK.NS,TCPL PACKAGING LIMITED,TCPL Packaging Limited,37503229952,4129.9,INR,3750.3
RTNPOWER.NS,RATTANINDIA POWER LIMITED,RattanIndia Power Limited,37322235904,6.95,INR,3732.2
CMSINFO.NS,CMS INFO SYSTEMS LIMITED,CMS Info Systems Limited,37331587072,233.23,INR,3733.2
NPST.NS,NETWORK PEOPLE SRV TECH L,Network People Services Technologies Limited,36888752128,1768.1,INR,3688.9
BAJAJELEC.NS,BAJAJ ELECT.LTD,Bajaj Electricals Limited,36889395200,319.6,INR,3688.9
PREMEXPLN.NS,PREMIER EXPLOSIVES LTD,Premier Explosives Limited,36597420032,680.45,INR,3659.7
RTNINDIA.NS,RATTANINDIA ENT LIMITED,RattanIndia Enterprises Limited,36538281984,26.46,INR,3653.8
JASH.NS,JASH ENGINEERING LIMITED,Jash Engineering Limited,36573036544,581.4,INR,3657.3
STYRENIX.NS,STYRENIX PERFORMANCE LTD,Styrenix Performance Materials Limited,36431384576,2070.4,INR,3643.1
KIRIINDUS.NS,KIRI INDUSTRIES LIMITED,Kiri Industries Limited,36363743232,558.0,INR,3636.4
RML.NS,RANE (MADRAS) LIMITED,Rane (Madras) Limited,36295852032,1313.3,INR,3629.6
TRUALT.NS,TRUALT BIOENERGY LIMITED,TruAlt Bioenergy Limited,36174733312,421.85,INR,3617.5
LUXIND.NS,LUX INDUSTRIES LIMITED,Lux Industries Limited,36101050368,1200.5,INR,3610.1
GREENPLY.NS,GREENPLY INDUSTRIES LTD,Greenply Industries Limited,35996770304,288.2,INR,3599.7
IDEAFORGE.NS,IDEAFORGE TECHNO LTD,ideaForge Technology Limited,35995348992,724.0,INR,3599.5
AURIONPRO.NS,AURIONPRO SOLN LTD,Aurionpro Solutions Limited,35994664960,669.05,INR,3599.5
JKIL.NS,JKUMAR INFR.LTD.,J. Kumar Infraprojects Limited,35755732992,472.55,INR,3575.6
INDOSTAR.NS,INDOSTAR CAPITAL FIN LTD,IndoStar Capital Finance Limited,35674128384,220.66,INR,3567.4
PRABHA.NS,PRABHA ENERGY LIMITED,Prabha Energy Limited,35661127680,228.47,INR,3566.1
PACEDIGITK.NS,PACE DIGITEK LIMITED,Pace Digitek Limited,35552874496,164.71,INR,3555.3
JTLIND.NS,JTL INDUSTRIES LIMITED,JTL Industries Limited,35514925056,90.35,INR,3551.5
SOLARA.NS,SOLARA ACTIVE PHA SCI LTD,Solara Active Pharma Sciences Limited,35500314624,735.75,INR,3550.0
DIVGIITTS.NS,DIVGI TORQTRANSFER SYST L,Divgi TorqTransfer Systems Limited,35482312704,1160.2,INR,3548.2
POLYPLEX.NS,POLYPLEX CORPORATION LTD,Polyplex Corporation Limited,35299495936,1083.2,INR,3529.9
SAMHI.NS,SAMHI HOTELS LIMITED,SAMHI Hotels Limited,35177299968,158.2,INR,3517.7
INDSWFTLAB.NS,IND SWIFT LABORATORIES LT,Ind-Swift Laboratories Limited,35049857024,403.05,INR,3505.0
TVSSRICHAK.NS,TVS SRICHAKRA LIMITED,TVS Srichakra Limited,34866376704,4553.5,INR,3486.6
POCL.NS,PONDY OXIDES & CHEM LTD,Pondy Oxides And Chemicals Limited,34859139072,457.0,INR,3485.9
VSTIND.NS,VST INDUSTRIES LTD,VST Industries Limited,34809008128,205.31,INR,3480.9
PNCINFRA.NS,PNC INFRATECH LTD.,PNC Infratech Limited,34794409984,135.63,INR,3479.4
ORIENTELEC.NS,ORIENT ELECTRIC LIMITED,Orient Electric Limited,34545729536,161.89,INR,3454.6
EIEL.NS,ENVIRO INFRA ENGINEERS L,Enviro Infra Engineers Limited,34516217856,196.64,INR,3451.6
VAIBHAVGBL.NS,VAIBHAV GLOBAL LIMITED,Vaibhav Global Limited,34491396096,205.67,INR,3449.1
SANDHAR.NS,SANDHAR TECHNOLOGIES LTD,Sandhar Technologies Limited,34421305344,570.5,INR,3442.1
NITINSPIN.NS,NITIN SPINNERS LIMITED,Nitin Spinners Limited,34145216512,607.35,INR,3414.5
HEMIPROP.NS,HEMISPHERE PROP IND LTD,Hemisphere Properties India Limited,34006827008,119.27,INR,3400.7
ANUP.NS,THE ANUP ENGINEERING LTD,The Anup Engineering Limited,33833146368,1689.0,INR,3383.3
MIDWESTLTD.NS,MIDWEST LIMITED,Midwest Limited,33691033600,931.7,INR,3369.1
INDOTECH.NS,INDO TECH TRANSFORM LTD.,Indo Tech Transformers Limited,33665400832,3170.0,INR,3366.5
CMLL.NS,CALIBER MINING AND LOG L,Caliber Mining and Logistics Limited,33554120704,513.25,INR,3355.4
PARAGMILK.NS,PARAG MILK FOODS LTD.,Parag Milk Foods Limited,33600667648,265.6,INR,3360.1
KNRCON.NS,KNR CONSTRU LTD.,KNR Constructions Limited,33520351232,119.19,INR,3352.0
AGIIL.NS,AGI INFRA LIMITED,AGI Infra Limited,33424302080,267.4,INR,3342.4
DALMIASUG.NS,DALMIA BHARAT SUG IN LTD,Dalmia Bharat Sugar and Industries Limited,33399603200,412.65,INR,3340.0
INDRAMEDCO.NS,INDRAPRASTHA MEDICAL CORP,Indraprastha Medical Corporation Limited,33268131840,362.9,INR,3326.8
JUBLCPL.NS,JUBILANT AGRI N CON PRO L,Jubilant Agri and Consumer Products Limited,32926367744,2173.0,INR,3292.6
JTEKTINDIA.NS,JTEKT INDIA LIMITED,JTEKT India Limited,32671805440,117.78,INR,3267.2
GOPAL.NS,GOPAL SNACKS LIMITED,Gopal Snacks Limited,32513103872,260.8,INR,3251.3
NFL.NS,NATIONAL FERT. LTD,National Fertilizers Limited,32451762176,66.15,INR,3245.2
WONDERLA.NS,WONDERLA HOLIDAYS LTD.,Wonderla Holidays Limited,32383666176,510.6,INR,3238.4
ADVENZYMES.NS,ADVANCED ENZYME TECH LTD,Advanced Enzyme Technologies Limited,32373626880,293.1,INR,3237.4
NACLIND.NS,NACL INDUSTRIES LIMITED,NACL Industries Limited,32353687552,138.12,INR,3235.4
DPABHUSHAN.NS,D. P. ABHUSHAN LIMITED,D. P. Abhushan Limited,32235304960,1412.1,INR,3223.5
VINDHYATEL.NS,VINDHYA TELELINKS LTD,Vindhya Telelinks Limited,32237903872,2720.3,INR,3223.8
DBCORP.NS,D.B.CORP LTD,D. B. Corp Limited,31984234496,179.43,INR,3198.4
CRIZAC.NS,CRIZAC LIMITED,Crizac Limited,31915057152,182.39,INR,3191.5
PSPPROJECT.NS,PSP PROJECTS LIMITED,PSP Projects Limited,31816501248,802.6,INR,3181.7
NOCIL.NS,NOCIL LIMITED,NOCIL Limited,31838291968,190.62,INR,3183.8
BHAGCHEM.NS,BHAGIRADHA CHEM & INDS L,Bhagiradha Chemicals & Industries Limited,31613321216,243.8,INR,3161.3
WEBELSOLAR.NS,WEBSOL ENERGY SYSTEM LTD,Websol Energy System Limited,31541975040,72.65,INR,3154.2
BEPL.NS,BHANSALI ENG. POLYMERS LT,Bhansali Engineering Polymers Limited,31475619840,126.48,INR,3147.6
MAYURUNIQ.NS,MAYUR UNIQUOTERS LTD,Mayur Uniquoters Limited,31453163520,723.85,INR,3145.3
ASHOKA.NS,ASHOKA BUILDCON LTD,Ashoka Buildcon Limited,31376435200,111.77,INR,3137.6
BOROLTD.NS,BOROSIL LIMITED,Borosil Limited,31317610496,261.88,INR,3131.8
ARSSBL.NS,ANAND RATHI SH N STK BR L,Anand Rathi Share and Stock Brokers Limited,31239942144,495.35,INR,3124.0
OSWALPUMPS.NS,OSWAL PUMPS LIMITED,Oswal Pumps Limited,31214538752,273.8,INR,3121.5
CHEMPLASTS.NS,CHEMPLAST SANMAR LIMITED,Chemplast Sanmar Limited,31003705344,196.09,INR,3100.4
WINDMACHIN.NS,WINDSOR MACHINES LIMITED,Windsor Machines Limited,30810212352,297.8,INR,3081.0
BUILDPRO.NS,SHANKARA BUILDPRO LIMITED,Shankara Buildpro Limited,30772393984,1269.0,INR,3077.2
IMAGICAA.NS,IMAGICAAWORLD ENT LTD,Imagicaaworld Entertainment Limited,30704818176,52.1,INR,3070.5
HEIDELBERG.NS,HEIDELBERGCEMENT (I) LTD,HeidelbergCement India Limited,30724409344,135.57,INR,3072.4
CARRARO.NS,CARRARO INDIA LIMITED,Carraro India Limited,30691299328,539.85,INR,3069.1
APCOTEXIND.NS,APCOTEX INDUSTRIES LIMITE,Apcotex Industries Limited,30712954880,592.4,INR,3071.3
JAYKAY.NS,JAYKAY ENTERPRISES LTD,Jaykay Enterprises Limited,30726899712,203.68,INR,3072.7
SEIL.NS,SHANTI EDU INITIATIVES L,Shanti Educational Initiatives Limited,30628640768,190.24,INR,3062.9
MUTHOOTMF.NS,MUTHOOT MICROFIN LIMITED,Muthoot Microfin Limited,30442940416,181.46,INR,3044.3
JINDALPOLY.NS,JINDAL POLY FILMS LIMITED,Jindal Poly Films Limited,30363686912,693.45,INR,3036.4
SANGAMIND.NS,SANGAM (INDIA) LTD,Sangam (India) Limited,29911453696,606.6,INR,2991.1
HGINFRA.NS,H.G.INFRA ENGINEERING LTD,H.G. Infra Engineering Limited,29698476032,455.7,INR,2969.8
MMFL.NS,MM FORGINGS LTD,M M Forgings Limited,29637658624,613.85,INR,2963.8
KABRAEXTRU.NS,KABRA EXTRUSION TECHNIK L,Kabra Extrusiontechnik Limited,29601009664,846.4,INR,2960.1
CARYSIL.NS,CARYSIL LIMITED,Carysil Limited,29494982656,1037.0,INR,2949.5
INDNIPPON.NS,INDIA NIPPON ELECT  LTD,India Nippon Electricals Limited,29407850496,1300.0,INR,2940.8
BLSE.NS,BLS E-SERVICES LIMITED,BLS E-Services Limited,29340192768,323.65,INR,2934.0
NIITMTS.NS,NIIT LEARNING SYSTEMS LTD,NIIT Learning Systems Limited,29313132544,212.7,INR,2931.3
HLEGLAS.NS,HLE GLASCOAT LIMITED,HLE Glascoat Limited,29299480576,421.85,INR,2929.9
RELTD.NS,RAVINDRA ENERGY LIMITED,Ravindra Energy Limited,29176686592,146.94,INR,2917.7
ADFFOODS.NS,ADF FOODS LIMITED,ADF Foods Limited,29212729344,265.9,INR,2921.3
ELPROINTL.NS,ELPRO INTERNATIONAL LTD,Elpro International Limited,29069062144,171.52,INR,2906.9
ROUTE.NS,ROUTE MOBILE LIMITED,Route Mobile Limited,28953065472,459.55,INR,2895.3
KKCL.NS,KEWAL KIRAN CLOTHING LTD,Kewal Kiran Clothing Limited,28920698880,469.3,INR,2892.1
CONFIPET.NS,CONFIDENCE PETRO IND LTD.,Confidence Petroleum India Limited,28888358912,86.95,INR,2888.8
PRINCEPIPE.NS,PRINCE PIPES FITTINGS LTD,Prince Pipes and Fittings Limited,28779030528,260.25,INR,2877.9
MONARCH.NS,MONARCH NETWORTH CAP LTD,Monarch Networth Capital Limited,28634273792,361.05,INR,2863.4
PANAMAPET.NS,PANAMA PETROCHEM LTD,Panama Petrochem Limited,28625571840,473.2,INR,2862.6
GIPCL.NS,GUJ IND POW CO. LTD,Gujarat Industries Power Company Limited,28569044992,184.06,INR,2856.9
KERNEX.NS,KERNEX MICROSYS(I) LTD,Kernex Microsystems (India) Limited,28335947776,1686.3,INR,2833.6
MANGLMCEM.NS,MANGALAM CEMENT LTD,Mangalam Cement Limited,28330467328,1030.3,INR,2833.0
ARVSMART.NS,ARVIND SMARTSPACES LTD,Arvind SmartSpaces Limited,28293046272,616.85,INR,2829.3
FUSION.NS,FUSION FINANCE LIMITED,Fusion Finance Limited,28300359680,175.0,INR,2830.0
STYLEBAAZA.NS,BAAZAR STYLE RETAIL LTD,Baazar Style Retail Limited,28231925760,370.9,INR,2823.2
INTERARCH.NS,INTERARCH BLDNG SOLTN LTD,Interarch Building Solutions Limited,28242524160,1679.4,INR,2824.3
TALBROAUTO.NS,TALBROS AUTO. COMP. LTD,Talbros Automotive Components Limited,28256061440,457.75,INR,2825.6
NILKAMAL.NS,NILKAMAL LIMITED,Nilkamal Limited,28068562944,1874.7,INR,2806.9
SUNDROP.NS,SUNDROP BRANDS LIMITED,Sundrop Brands Limited,28037033984,743.75,INR,2803.7
ADOR.NS,ADOR WELDING LTD,Ador Welding Limited,28048117760,1611.7,INR,2804.8
BALMLAWRIE.NS,BALMER LAWRIE & CO LTD,Balmer Lawrie & Co. Ltd.,27942027264,163.4,INR,2794.2
NSIL.NS,NALWA SONS INVESTMENT LTD,Nalwa Sons Investments Limited,27940726784,5440.0,INR,2794.1
RSYSTEMS.NS,R SYS INTERNATIONAL LTD,R Systems International Limited,27933052928,235.73,INR,2793.3
RATNAVEER.NS,RATNAVEER PRECISION ENG L,Ratnaveer Precision Engineering Limited,27834173440,331.65,INR,2783.4
UFBL.NS,UNITED FOODBRANDS LIMITED,United Foodbrands Limited,27816566784,711.1,INR,2781.7
MAITHANALL.NS,MAITHAN ALLOYS LTD,Maithan Alloys Limited,27801530368,955.0,INR,2780.2
RPSGVENT.NS,RPSG VENTURES LIMITED,RPSG Ventures Limited,27794237440,840.05,INR,2779.4
MARATHON.NS,MARATHON NXTGEN REALT LTD,Marathon Nextgen Realty Limited,27787155456,412.0,INR,2778.7
XPROINDIA.NS,XPRO INDIA LIMITED,Xpro India Limited,27744350208,1182.1,INR,2774.4
PROTEAN.NS,PROTEAN EGOV TECHNO LTD,Protean eGov Technologies Limited,27797118976,681.65,INR,2779.7
DOLPHIN.NS,DOLPHIN OFF ENT (IND) L,Dolphin Offshore Enterprises (India) Limited,27861190656,696.45,INR,2786.1
RAMCOIND.NS,RAMCO INDUSTRIES LIMITED,Ramco Industries Limited,27355090944,315.0,INR,2735.5
NAVNETEDUL.NS,NAVNEET EDUCATION LTD,Navneet Education Limited,27308767232,123.45,INR,2730.9
DREDGECORP.NS,DREDGING CORP OF INDIA,Dredging Corporation of India Limited,27325200384,975.9,INR,2732.5
SUNCLAY.NS,SUNDARAM CLAYTON LIMITED,Sundaram-Clayton Limited,27361490944,1241.1,INR,2736.1
ALEMBICLTD.NS,ALEMBIC LIMITED,Alembic Limited,27128999936,105.65,INR,2712.9
STOVEKRAFT.NS,STOVE KRAFT LIMITED,Stove Kraft Limited,26955980800,814.2,INR,2695.6
GANECOS.NS,GANESHA ECOSPHERE LIMITED,Ganesha Ecosphere Limited,26951292928,1008.0,INR,2695.1
RISHABH.NS,RISHABH INSTRUMENTS LTD,Rishabh Instruments Limited,26948573184,696.4,INR,2694.9
SPORTKING.NS,SPORTKING INDIA LIMITED,Sportking India Limited,26726819840,210.0,INR,2672.7
VIMTALABS.NS,VIMTA LABS LIMITED,Vimta Labs Limited,26708166656,597.5,INR,2670.8
STLNETWORK.NS,STL NETWORKS LIMITED,STL Networks Limited,26664521728,54.61,INR,2666.5
VINCOFE.NS,VINTAGE COFFEE N BVRGS L,Vintage Coffee and Beverages Limited,26537144320,182.15,INR,2653.7
EFCIL.NS,EFC (I) LIMITED,EFC (I) Limited,26522308608,179.27,INR,2652.2
GNA.NS,GNA AXLES LIMITED,G N A Axles Limited,26499037184,617.25,INR,2649.9
HIKAL.NS,HIKAL LIMITED,Hikal Limited,26435680256,214.4,INR,2643.6
DDEVPLSTIK.NS,DDEV PLASTIKS IND LTD,Ddev Plastiks Industries Limited,26386548736,255.0,INR,2638.7
GATEWAY.NS,GATEWAY DISTRIPARKS LTD,Gateway Distriparks Limited,26196326400,52.43,INR,2619.6
DCAL.NS,DISHMAN CARBO AMCIS LTD,Dishman Carbogen Amcis Limited,26168666112,166.91,INR,2616.9
AUTOAXLES.NS,AUTOMOTIVE AXLES LIMITED,Automotive Axles Limited,25856589824,1711.0,INR,2585.7
GLOBUSSPR.NS,GLOBUS SPIRITS LTD,Globus Spirits Limited,26112872448,830.0,INR,2611.3
MUFIN.NS,MUFIN GREEN FINANCE LTD,Mufin Green Finance Limited,26097960960,131.7,INR,2609.8
PATELENG.NS,PATEL ENGINEERING LTD.,Patel Engineering Limited,26072801280,27.3,INR,2607.3
TECHNVISN.NS,TECHNVISION VENTURES LTD.,TechNVision Ventures Limited,26038112256,4149.5,INR,2603.8
INDORAMA.NS,INDO RAMA SYNTHETICS LTD,Indo Rama Synthetics (India) Limited,25868480512,99.07,INR,2586.8
FMGOETZE.NS,FEDERAL-MOGUL GOETZE (IND,Federal-Mogul Goetze (India) Limited,25949605888,466.45,INR,2595.0
STALLION.NS,STALLION IND FLUOROCHEM L,Stallion India Fluorochemicals Limited,25869707264,222.85,INR,2587.0
SASKEN.NS,SASKEN TECHNOLOGIES LTD,Sasken Technologies Limited,25801228288,1698.4,INR,2580.1
DIAMONDYD.NS,PRATAAP SNACKS LIMITED,Prataap Snacks Limited,25664878592,1072.5,INR,2566.5
GANDHAR.NS,GANDHAR OIL REFINE IND L,Gandhar Oil Refinery (India) Limited,25453570048,260.05,INR,2545.4
SAKAR.NS,SAKAR HEALTHCARE LIMITED,Sakar Healthcare Limited,25421289472,1158.15,INR,2542.1
KMCSHIL.NS,K M C SPECIALITY HOSP I L,KMC Speciality Hospitals (India) Limited,25248819200,154.82,INR,2524.9
ORIENTCEM.NS,ORIENT CEMENT LTD.,Orient Cement Limited,25125687296,122.29,INR,2512.6
ORIENTHOT.NS,ORIENT HOTELS LTD,Oriental Hotels Limited,25068181504,140.36,INR,2506.8
SATIN.NS,SATIN CREDIT NET LTD,Satin Creditcare Network Limited,25164156928,228.79,INR,2516.4
SOMANYCERA.NS,SOMANY CERAMICS LIMITED,Somany Ceramics Limited,25103939584,612.1,INR,2510.4
SHUKRAPHAR.NS,SHUKRA PHARMACEUTICALS L,Shukra Pharmaceuticals Limited,25036726272,56.8,INR,2503.7
PENIND.NS,PENNAR INDUSTRIES LTD,Pennar Industries Limited,24973148160,185.06,INR,2497.3
GKENERGY.NS,GK ENERGY LIMITED,GK Energy Limited,24997228544,123.25,INR,2499.7
TASTYBITE.NS,TASTY BITE EATABLES LTD,Tasty Bite Eatables Limited,24969746432,9731.0,INR,2497.0
BODALCHEM.NS,BODAL CHEMICALS LTD,Bodal Chemicals Limited,24914255872,197.82,INR,2491.4
FLAIR.NS,FLAIR WRITING INDUST LTD,Flair Writing Industries Limited,24921790464,236.46,INR,2492.2
ROSSARI.NS,ROSSARI BIOTECH LIMITED,Rossari Biotech Limited,24594987008,444.0,INR,2459.5
UTKARSHBNK.NS,UTKARSH SMALL FIN BANK L,Utkarsh Small Finance Bank Limited,24379473920,13.7,INR,2437.9
EPACKPEB.NS,EPACK PREFAB TECHN LTD,EPack Prefab Technologies Limited,24398995456,242.46,INR,2439.9
SIYSIL.NS,SIYARAM SILK MILLS LTD,Siyaram Silk Mills Limited,24356931584,536.85,INR,2435.7
BBL.NS,BHARAT BIJLEE LTD,Bharat Bijlee Limited,24333357056,2152.8,INR,2433.3
HUBTOWN.NS,HUBTOWN LIMITED,Hubtown Limited,24303474688,171.03,INR,2430.3
SHANTIGOLD.NS,SHANTI GOLD INTERNATION L,Shanti Gold International Limited,24249673728,316.0,INR,2425.0
